simulation_id,time,water,hour
8717,1602406800.0,20.49,10.0
8718,1602399600.0,9.92,8.0
8719,1602507600.0,67.92,14.0
8720,1602500400.0,16.96,12.0
8721,1602514800.0,23.37,16.0
8722,1602493200.0,2.84,10.0
8723,1602486000.0,1.87,8.0
8724,1602594000.0,54.69,14.0
8725,1602586800.0,21.39,12.0
8726,1602601200.0,2.24,16.0
8727,1602579600.0,15.82,10.0
8728,1602572400.0,1.78,8.0
8729,1602680400.0,53.33,14.0
8730,1602673200.0,19.84,12.0
8731,1602687600.0,2.56,16.0
8732,1602666000.0,1.23,10.0
8733,1602658800.0,0.13,8.0
8734,1602766800.0,10.06,14.0
8735,1602759600.0,75.42,12.0
8736,1602774000.0,27.41,16.0
8737,1602752400.0,1.45,10.0
8738,1602745200.0,0.68,8.0
8739,1602853200.0,75.45,14.0
8740,1602846000.0,40.85,12.0
8741,1602860400.0,3.13,16.0
8742,1602838800.0,2.38,10.0
8743,1602831600.0,1.46,8.0
8744,1602939600.0,110.6,14.0
8745,1602932400.0,1.82,12.0
8746,1602946800.0,0.36,16.0
8747,1602925200.0,0.45,10.0
8748,1602918000.0,0.02,8.0
8749,1603026000.0,30.48,14.0
8750,1603018800.0,82.3,12.0
8751,1603033200.0,1.91,16.0
8752,1603011600.0,18.41,10.0
8753,1603004400.0,5.18,8.0
8754,1603112400.0,76.59,14.0
8755,1603105200.0,46.27,12.0
8756,1603119600.0,27.75,16.0
8757,1603098000.0,10.16,10.0
8758,1603090800.0,3.68,8.0
8759,1603198800.0,6.55,14.0
8760,1603191600.0,59.52,12.0
8761,1603206000.0,59.09,16.0
8762,1603184400.0,5.44,10.0
8763,1603177200.0,0.53,8.0
8764,1603285200.0,43.23,14.0
8765,1603278000.0,7.71,12.0
8766,1603292400.0,18.62,16.0
8767,1603270800.0,6.25,10.0
8768,1603263600.0,1.04,8.0
8769,1603371600.0,16.39,14.0
8770,1603364400.0,37.78,12.0
8771,1603378800.0,8.63,16.0
8772,1603357200.0,4.07,10.0
8773,1603350000.0,0.99,8.0
8774,1603458000.0,39.53,14.0
8775,1603450800.0,7.11,12.0
8776,1603465200.0,24.57,16.0
8777,1603443600.0,0.06,10.0
8778,1603436400.0,1.2,8.0
8779,1603544400.0,117.97,14.0
8780,1603537200.0,1.4,12.0
8781,1603551600.0,0.11,16.0
8782,1603530000.0,0.28,10.0
8783,1603522800.0,0.09,8.0
8784,1603630800.0,107.99,14.0
8785,1603623600.0,5.9,12.0
8786,1603638000.0,3.73,16.0
8787,1603616400.0,11.44,10.0
8788,1603609200.0,0.35,8.0
8789,1603717200.0,23.95,14.0
8790,1603710000.0,99.65,12.0
8791,1603724400.0,3.9,16.0
8792,1603702800.0,8.85,10.0
8793,1603695600.0,19.4,8.0
8794,1603803600.0,28.34,14.0
8795,1603796400.0,19.04,12.0
8796,1603810800.0,44.21,16.0
8797,1603789200.0,60.57,10.0
8798,1603782000.0,1.74,8.0
8799,1603890000.0,20.3,14.0
8800,1603882800.0,91.81,12.0
8801,1603897200.0,16.99,16.0
8802,1603875600.0,21.41,10.0
8803,1603868400.0,1.99,8.0
8804,1603976400.0,47.93,14.0
8805,1603969200.0,56.04,12.0
8806,1603983600.0,37.89,16.0
8807,1603962000.0,21.96,10.0
8808,1603954800.0,0.09,8.0
8809,1604062800.0,40.32,14.0
8810,1604055600.0,0.94,12.0
8811,1604070000.0,23.57,16.0
8812,1604048400.0,10.35,10.0
8813,1604041200.0,9.35,8.0
8814,1604149200.0,160.14,14.0
8815,1604142000.0,2.3,12.0
8816,1604156400.0,9.37,16.0
8817,1604134800.0,1.0,10.0
8818,1604127600.0,3.87,8.0
8819,1604235600.0,73.15,14.0
8820,1604228400.0,48.76,12.0
8821,1604242800.0,6.03,16.0
8822,1604221200.0,4.75,10.0
8823,1604214000.0,0.76,8.0
8824,1604322000.0,22.66,14.0
8825,1604314800.0,35.47,12.0
8826,1604329200.0,13.97,16.0
8827,1604307600.0,3.19,10.0
8828,1604300400.0,13.18,8.0
8829,1604408400.0,56.69,14.0
8830,1604401200.0,34.83,12.0
8831,1604415600.0,20.72,16.0
8832,1604394000.0,23.62,10.0
8833,1604386800.0,5.94,8.0
8834,1604494800.0,37.38,14.0
8835,1604487600.0,7.9,12.0
8836,1604502000.0,67.89,16.0
8837,1604480400.0,12.32,10.0
8838,1604473200.0,1.95,8.0
8839,1604581200.0,19.41,14.0
8840,1604574000.0,15.68,12.0
8841,1604588400.0,16.96,16.0
8842,1604566800.0,55.61,10.0
8843,1604559600.0,15.35,8.0
8844,1604667600.0,151.65,14.0
8845,1604660400.0,11.63,12.0
8846,1604674800.0,0.39,16.0
8847,1604653200.0,0.16,10.0
8848,1604646000.0,0.01,8.0
8849,1604754000.0,80.21,14.0
8850,1604746800.0,85.0,12.0
8851,1604761200.0,0.78,16.0
8852,1604739600.0,0.38,10.0
8853,1604732400.0,0.11,8.0
8854,1604840400.0,67.52,14.0
8855,1604833200.0,20.87,12.0
8856,1604847600.0,0.51,16.0
8857,1604826000.0,1.65,10.0
8858,1604818800.0,0.12,8.0
8859,1604926800.0,56.24,14.0
8860,1604919600.0,17.13,12.0
8861,1604934000.0,35.8,16.0
8862,1604912400.0,1.55,10.0
8863,1604905200.0,1.38,8.0
8864,1605013200.0,16.67,14.0
8865,1605006000.0,42.41,12.0
8866,1605020400.0,102.43,16.0
8867,1604998800.0,3.38,10.0
8868,1604991600.0,10.3,8.0
8869,1605099600.0,141.9,14.0
8870,1605092400.0,9.71,12.0
8871,1605106800.0,0.86,16.0
8872,1605085200.0,4.52,10.0
8873,1605078000.0,4.01,8.0
8874,1605186000.0,77.99,14.0
8875,1605178800.0,8.43,12.0
8876,1605193200.0,3.65,16.0
8877,1605171600.0,1.47,10.0
8878,1605164400.0,0.71,8.0
8879,1605272400.0,37.49,14.0
8880,1605265200.0,0.89,12.0
8881,1605279600.0,58.19,16.0
8882,1605258000.0,2.5,10.0
8883,1605250800.0,0.08,8.0
8884,1605358800.0,60.67,14.0
8885,1605351600.0,74.24,12.0
8886,1605366000.0,3.08,16.0
8887,1605344400.0,8.85,10.0
8888,1605337200.0,0.42,8.0
8889,1605445200.0,31.67,14.0
8890,1605438000.0,30.08,12.0
8891,1605452400.0,13.47,16.0
8892,1605430800.0,8.14,10.0
8893,1605423600.0,0.18,8.0
8894,1605531600.0,140.3,14.0
8895,1605524400.0,22.26,12.0
8896,1605538800.0,7.26,16.0
8897,1605517200.0,0.88,10.0
8898,1605510000.0,3.62,8.0
8899,1605618000.0,178.67,14.0
8900,1605610800.0,0.96,12.0
8901,1605625200.0,2.02,16.0
8902,1605603600.0,2.53,10.0
8903,1605596400.0,0.61,8.0
8904,1605704400.0,158.2,14.0
8905,1605697200.0,0.65,12.0
8906,1605711600.0,0.4,16.0
8907,1605690000.0,0.1,10.0
8908,1605682800.0,0.14,8.0
8909,1605790800.0,35.29,14.0
8910,1605783600.0,104.7,12.0
8911,1605798000.0,1.66,16.0
8912,1605776400.0,2.11,10.0
8913,1605769200.0,0.23,8.0
8914,1605877200.0,64.91,14.0
8915,1605870000.0,55.0,12.0
8916,1605884400.0,21.25,16.0
8917,1605862800.0,4.73,10.0
8918,1605855600.0,0.3,8.0
8919,1605963600.0,47.5,14.0
8920,1605956400.0,28.83,12.0
8921,1605970800.0,9.79,16.0
8922,1605949200.0,1.39,10.0
8923,1605942000.0,0.27,8.0
8924,1606050000.0,46.71,14.0
8925,1606042800.0,44.45,12.0
8926,1606057200.0,0.63,16.0
8927,1606035600.0,0.01,10.0
8928,1606028400.0,0.01,8.0
8929,1606136400.0,77.9,14.0
8930,1606129200.0,16.06,12.0
8931,1606143600.0,48.81,16.0
8932,1606122000.0,0.54,10.0
8933,1606114800.0,0.06,8.0
8934,1606222800.0,95.68,14.0
8935,1606215600.0,29.43,12.0
8936,1606230000.0,28.5,16.0
8937,1606208400.0,5.5,10.0
8938,1606201200.0,6.32,8.0
8939,1606309200.0,148.53,14.0
8940,1606302000.0,3.34,12.0
8941,1606316400.0,0.95,16.0
8942,1606294800.0,2.85,10.0
8943,1606287600.0,0.26,8.0
8944,1606395600.0,33.89,14.0
8945,1606388400.0,10.83,12.0
8946,1606402800.0,53.1,16.0
8947,1606381200.0,67.05,10.0
8948,1606374000.0,4.2,8.0
8949,1606482000.0,135.66,14.0
8950,1606474800.0,38.27,12.0
8951,1606489200.0,2.0,16.0
8952,1606467600.0,0.48,10.0
8953,1606460400.0,0.07,8.0
8954,1606568400.0,53.07,14.0
8955,1606561200.0,18.55,12.0
8956,1606575600.0,3.4,16.0
8957,1606554000.0,33.88,10.0
8958,1606546800.0,7.18,8.0
8959,1606654800.0,174.85,14.0
8960,1606647600.0,5.66,12.0
8961,1606662000.0,1.23,16.0
8962,1606640400.0,0.43,10.0
8963,1606633200.0,0.05,8.0
8964,1606741200.0,55.7,14.0
8965,1606734000.0,6.81,12.0
8966,1606748400.0,27.39,16.0
8967,1606726800.0,5.74,10.0
8968,1606719600.0,2.59,8.0
8969,1606827600.0,71.38,14.0
8970,1606820400.0,22.31,12.0
8971,1606834800.0,0.9,16.0
8972,1606813200.0,5.64,10.0
8973,1606806000.0,1.43,8.0
8974,1606914000.0,54.1,14.0
8975,1606906800.0,64.64,12.0
8976,1606921200.0,14.35,16.0
8977,1606899600.0,39.79,10.0
8978,1606892400.0,3.26,8.0
8979,1607000400.0,1.77,14.0
8980,1606993200.0,1.58,12.0
8981,1607007600.0,124.18,16.0
8982,1606986000.0,6.61,10.0
8983,1606978800.0,0.94,8.0
8984,1607086800.0,76.34,14.0
8985,1607079600.0,16.28,12.0
8986,1607094000.0,3.27,16.0
8987,1607072400.0,8.88,10.0
8988,1607065200.0,4.94,8.0
8989,1607173200.0,42.53,14.0
8990,1607166000.0,38.39,12.0
8991,1607180400.0,30.15,16.0
8992,1607158800.0,1.26,10.0
8993,1607151600.0,0.75,8.0
8994,1607259600.0,72.67,14.0
8995,1607252400.0,1.28,12.0
8996,1607266800.0,1.28,16.0
8997,1607245200.0,1.35,10.0
8998,1607238000.0,0.4,8.0
8999,1607346000.0,108.07,14.0
9000,1607338800.0,2.06,12.0
9001,1607353200.0,0.0,16.0
9002,1607331600.0,2.46,10.0
9003,1607324400.0,0.42,8.0
9004,1607432400.0,8.44,14.0
9005,1607425200.0,118.54,12.0
9006,1607439600.0,16.06,16.0
9007,1607418000.0,23.66,10.0
9008,1607410800.0,3.13,8.0
9009,1607518800.0,28.48,14.0
9010,1607511600.0,5.39,12.0
9011,1607526000.0,71.67,16.0
9012,1607504400.0,15.57,10.0
9013,1607497200.0,1.21,8.0
9014,1607605200.0,30.36,14.0
9015,1607598000.0,62.26,12.0
9016,1607612400.0,0.97,16.0
9017,1607590800.0,7.64,10.0
9018,1607583600.0,21.06,8.0
9019,1607691600.0,68.42,14.0
9020,1607684400.0,23.09,12.0
9021,1607698800.0,0.96,16.0
9022,1607677200.0,2.07,10.0
9023,1607670000.0,0.65,8.0
9024,1607778000.0,92.18,14.0
9025,1607770800.0,3.92,12.0
9026,1607785200.0,0.44,16.0
9027,1607763600.0,0.16,10.0
9028,1607756400.0,0.04,8.0
9029,1607864400.0,114.21,14.0
9030,1607857200.0,44.42,12.0
9031,1607871600.0,0.88,16.0
9032,1607850000.0,0.24,10.0
9033,1607842800.0,2.92,8.0
9034,1607950800.0,61.64,14.0
9035,1607943600.0,38.98,12.0
9036,1607958000.0,20.59,16.0
9037,1607936400.0,22.74,10.0
9038,1607929200.0,11.56,8.0
9039,1608037200.0,0.45,14.0
9040,1608030000.0,89.21,12.0
9041,1608044400.0,15.52,16.0
9042,1608022800.0,1.78,10.0
9043,1608015600.0,1.72,8.0
9044,1608123600.0,11.41,14.0
9045,1608116400.0,93.19,12.0
9046,1608130800.0,24.89,16.0
9047,1608109200.0,3.03,10.0
9048,1608102000.0,0.89,8.0
9049,1608210000.0,3.12,14.0
9050,1608202800.0,74.54,12.0
9051,1608217200.0,5.68,16.0
9052,1608195600.0,0.38,10.0
9053,1608188400.0,0.34,8.0
9054,1608296400.0,15.3,14.0
9055,1608289200.0,129.23,12.0
9056,1608303600.0,1.15,16.0
9057,1608282000.0,1.3,10.0
9058,1608274800.0,1.25,8.0
9059,1608382800.0,46.88,14.0
9060,1608375600.0,32.67,12.0
9061,1608390000.0,25.44,16.0
9062,1608368400.0,1.58,10.0
9063,1608361200.0,0.05,8.0
9064,1608469200.0,67.27,14.0
9065,1608462000.0,51.72,12.0
9066,1608476400.0,11.71,16.0
9067,1608454800.0,4.65,10.0
9068,1608447600.0,2.11,8.0
9069,1608555600.0,12.97,14.0
9070,1608548400.0,20.13,12.0
9071,1608562800.0,19.11,16.0
9072,1608541200.0,65.42,10.0
9073,1608534000.0,25.56,8.0
9074,1608642000.0,97.5,14.0
9075,1608634800.0,9.19,12.0
9076,1608649200.0,1.79,16.0
9077,1608627600.0,1.72,10.0
9078,1608620400.0,0.14,8.0
9079,1608728400.0,111.32,14.0
9080,1608721200.0,7.58,12.0
9081,1608735600.0,2.76,16.0
9082,1608714000.0,0.61,10.0
9083,1608706800.0,0.35,8.0
9084,1608814800.0,41.4,14.0
9085,1608807600.0,26.92,12.0
9086,1608822000.0,3.76,16.0
9087,1608800400.0,5.03,10.0
9088,1608793200.0,0.0,8.0
9089,1608901200.0,142.82,14.0
9090,1608894000.0,11.09,12.0
9091,1608908400.0,4.31,16.0
9092,1608886800.0,0.67,10.0
9093,1608879600.0,9.38,8.0
9094,1608987600.0,28.28,14.0
9095,1608980400.0,12.39,12.0
9096,1608994800.0,38.93,16.0
9097,1608973200.0,15.83,10.0
9098,1608966000.0,1.08,8.0
9099,1609074000.0,14.57,14.0
9100,1609066800.0,12.68,12.0
9101,1609081200.0,28.54,16.0
9102,1609059600.0,31.44,10.0
9103,1609052400.0,9.77,8.0
9104,1609160400.0,138.0,14.0
9105,1609153200.0,10.18,12.0
9106,1609167600.0,0.03,16.0
9107,1609146000.0,0.08,10.0
9108,1609138800.0,0.02,8.0
9109,1609246800.0,22.59,14.0
9110,1609239600.0,63.95,12.0
9111,1609254000.0,0.65,16.0
9112,1609232400.0,2.84,10.0
9113,1609225200.0,4.3,8.0
9114,1609333200.0,65.47,14.0
9115,1609326000.0,27.55,12.0
9116,1609340400.0,1.09,16.0
9117,1609318800.0,0.01,10.0
9118,1609311600.0,0.01,8.0
9119,1609419600.0,79.59,14.0
9120,1609412400.0,7.78,12.0
9121,1609426800.0,20.29,16.0
9122,1609405200.0,9.68,10.0
9123,1609398000.0,13.17,8.0
9124,1609506000.0,38.99,14.0
9125,1609498800.0,1.7,12.0
9126,1609513200.0,38.45,16.0
9127,1609491600.0,15.2,10.0
9128,1609484400.0,0.07,8.0
9129,1609592400.0,136.71,14.0
9130,1609585200.0,1.87,12.0
9131,1609599600.0,0.92,16.0
9132,1609578000.0,0.39,10.0
9133,1609570800.0,1.36,8.0
9134,1609678800.0,48.81,14.0
9135,1609671600.0,52.78,12.0
9136,1609686000.0,48.82,16.0
9137,1609664400.0,10.19,10.0
9138,1609657200.0,8.79,8.0
9139,1609765200.0,14.81,14.0
9140,1609758000.0,22.56,12.0
9141,1609772400.0,9.07,16.0
9142,1609750800.0,39.42,10.0
9143,1609743600.0,12.42,8.0
9144,1609851600.0,76.57,14.0
9145,1609844400.0,1.03,12.0
9146,1609858800.0,3.47,16.0
9147,1609837200.0,0.03,10.0
9148,1609830000.0,0.76,8.0
9149,1609938000.0,18.44,14.0
9150,1609930800.0,13.15,12.0
9151,1609945200.0,8.59,16.0
9152,1609923600.0,23.03,10.0
9153,1609916400.0,8.75,8.0
9154,1610024400.0,71.87,14.0
9155,1610017200.0,0.87,12.0
9156,1610031600.0,0.08,16.0
9157,1610010000.0,1.76,10.0
9158,1610002800.0,0.01,8.0
9159,1610110800.0,82.27,14.0
9160,1610103600.0,1.89,12.0
9161,1610118000.0,12.23,16.0
9162,1610096400.0,2.71,10.0
9163,1610089200.0,1.27,8.0
9164,1610197200.0,67.14,14.0
9165,1610190000.0,6.54,12.0
9166,1610204400.0,9.58,16.0
9167,1610182800.0,0.22,10.0
9168,1610175600.0,0.8,8.0
9169,1610283600.0,92.01,14.0
9170,1610276400.0,39.52,12.0
9171,1610290800.0,0.17,16.0
9172,1610269200.0,3.94,10.0
9173,1610262000.0,4.32,8.0
9174,1610370000.0,24.17,14.0
9175,1610362800.0,4.5,12.0
9176,1610377200.0,25.05,16.0
9177,1610355600.0,1.56,10.0
9178,1610348400.0,31.52,8.0
9179,1610456400.0,24.67,14.0
9180,1610449200.0,51.73,12.0
9181,1610463600.0,9.56,16.0
9182,1610442000.0,24.73,10.0
9183,1610434800.0,8.13,8.0
9184,1610542800.0,146.39,14.0
9185,1610535600.0,19.62,12.0
9186,1610550000.0,1.16,16.0
9187,1610528400.0,0.48,10.0
9188,1610521200.0,0.96,8.0
9189,1610629200.0,150.95,14.0
9190,1610622000.0,0.4,12.0
9191,1610636400.0,1.88,16.0
9192,1610614800.0,0.55,10.0
9193,1610607600.0,0.27,8.0
9194,1610715600.0,53.09,14.0
9195,1610708400.0,29.59,12.0
9196,1610722800.0,17.78,16.0
9197,1610701200.0,12.98,10.0
9198,1610694000.0,0.28,8.0
9199,1610802000.0,113.76,14.0
9200,1610794800.0,0.16,12.0
9201,1610809200.0,9.15,16.0
9202,1610787600.0,0.72,10.0
9203,1610780400.0,10.24,8.0
9204,1610888400.0,76.0,14.0
9205,1610881200.0,53.15,12.0
9206,1610895600.0,15.08,16.0
9207,1610874000.0,0.69,10.0
9208,1610866800.0,0.31,8.0
9209,1610974800.0,35.44,14.0
9210,1610967600.0,71.57,12.0
9211,1610982000.0,21.84,16.0
9212,1610960400.0,0.96,10.0
9213,1610953200.0,0.68,8.0
9214,1611061200.0,96.65,14.0
9215,1611054000.0,3.48,12.0
9216,1611068400.0,0.01,16.0
9217,1611046800.0,0.07,10.0
9218,1611039600.0,0.03,8.0
9219,1611147600.0,77.22,14.0
9220,1611140400.0,50.8,12.0
9221,1611154800.0,9.74,16.0
9222,1611133200.0,10.62,10.0
9223,1611126000.0,1.08,8.0
9224,1611234000.0,174.9,14.0
9225,1611226800.0,5.89,12.0
9226,1611241200.0,3.42,16.0
9227,1611219600.0,0.0,10.0
9228,1611212400.0,0.0,8.0
9229,1611320400.0,74.69,14.0
9230,1611313200.0,11.55,12.0
9231,1611327600.0,1.02,16.0
9232,1611306000.0,11.72,10.0
9233,1611298800.0,0.31,8.0
9234,1611406800.0,82.08,14.0
9235,1611399600.0,39.72,12.0
9236,1611414000.0,12.94,16.0
9237,1611392400.0,11.99,10.0
9238,1611385200.0,8.11,8.0
9239,1611493200.0,12.59,14.0
9240,1611486000.0,6.85,12.0
9241,1611500400.0,21.16,16.0
9242,1611478800.0,29.84,10.0
9243,1611471600.0,0.09,8.0
9244,1611579600.0,139.55,14.0
9245,1611572400.0,0.52,12.0
9246,1611586800.0,3.2,16.0
9247,1611565200.0,2.51,10.0
9248,1611558000.0,5.23,8.0
9249,1611666000.0,34.63,14.0
9250,1611658800.0,26.58,12.0
9251,1611673200.0,62.5,16.0
9252,1611651600.0,3.6,10.0
9253,1611644400.0,8.4,8.0
9254,1611752400.0,34.39,14.0
9255,1611745200.0,77.11,12.0
9256,1611759600.0,60.34,16.0
9257,1611738000.0,1.03,10.0
9258,1611730800.0,0.21,8.0
9259,1611838800.0,20.71,14.0
9260,1611831600.0,59.66,12.0
9261,1611846000.0,1.16,16.0
9262,1611824400.0,2.76,10.0
9263,1611817200.0,0.96,8.0
9264,1611925200.0,12.72,14.0
9265,1611918000.0,110.82,12.0
9266,1611932400.0,6.91,16.0
9267,1611910800.0,13.01,10.0
9268,1611903600.0,0.14,8.0
9269,1612011600.0,15.32,14.0
9270,1612004400.0,57.05,12.0
9271,1612018800.0,0.64,16.0
9272,1611997200.0,1.19,10.0
9273,1611990000.0,0.19,8.0
9274,1612098000.0,100.39,14.0
9275,1612090800.0,10.92,12.0
9276,1612105200.0,0.98,16.0
9277,1612083600.0,2.56,10.0
9278,1612076400.0,1.7,8.0
9279,1612184400.0,2.07,14.0
9280,1612177200.0,1.07,12.0
9281,1612191600.0,98.5,16.0
9282,1612170000.0,14.44,10.0
9283,1612162800.0,0.44,8.0
9284,1612270800.0,37.65,14.0
9285,1612263600.0,17.35,12.0
9286,1612278000.0,37.72,16.0
9287,1612256400.0,2.05,10.0
9288,1612249200.0,1.76,8.0
9289,1612357200.0,114.19,14.0
9290,1612350000.0,5.61,12.0
9291,1612364400.0,18.58,16.0
9292,1612342800.0,7.34,10.0
9293,1612335600.0,0.57,8.0
9294,1612443600.0,116.71,14.0
9295,1612436400.0,4.72,12.0
9296,1612450800.0,7.1,16.0
9297,1612429200.0,0.2,10.0
9298,1612422000.0,7.15,8.0
9299,1612530000.0,112.85,14.0
9300,1612522800.0,2.74,12.0
9301,1612537200.0,23.5,16.0
9302,1612515600.0,10.85,10.0
9303,1612508400.0,8.16,8.0
9304,1612616400.0,131.44,14.0
9305,1612609200.0,0.74,12.0
9306,1612623600.0,2.86,16.0
9307,1612602000.0,1.02,10.0
9308,1612594800.0,0.99,8.0
9309,1612702800.0,73.09,14.0
9310,1612695600.0,4.19,12.0
9311,1612710000.0,7.76,16.0
9312,1612688400.0,1.42,10.0
9313,1612681200.0,1.75,8.0
9314,1612789200.0,63.87,14.0
9315,1612782000.0,19.46,12.0
9316,1612796400.0,40.38,16.0
9317,1612774800.0,3.78,10.0
9318,1612767600.0,3.89,8.0
9319,1612875600.0,59.72,14.0
9320,1612868400.0,39.8,12.0
9321,1612882800.0,4.54,16.0
9322,1612861200.0,24.73,10.0
9323,1612854000.0,19.61,8.0
9324,1612962000.0,75.23,14.0
9325,1612954800.0,9.16,12.0
9326,1612969200.0,5.13,16.0
9327,1612947600.0,2.93,10.0
9328,1612940400.0,21.59,8.0
9329,1613048400.0,7.68,14.0
9330,1613041200.0,33.91,12.0
9331,1613055600.0,100.67,16.0
9332,1613034000.0,13.36,10.0
9333,1613026800.0,1.76,8.0
9334,1613134800.0,135.56,14.0
9335,1613127600.0,6.25,12.0
9336,1613142000.0,3.7,16.0
9337,1613120400.0,3.63,10.0
9338,1613113200.0,0.3,8.0
9339,1613221200.0,89.06,14.0
9340,1613214000.0,4.23,12.0
9341,1613228400.0,0.42,16.0
9342,1613206800.0,11.88,10.0
9343,1613199600.0,6.68,8.0
9344,1613307600.0,31.41,14.0
9345,1613300400.0,24.13,12.0
9346,1613314800.0,2.22,16.0
9347,1613293200.0,1.93,10.0
9348,1613286000.0,0.61,8.0
9349,1613394000.0,104.45,14.0
9350,1613386800.0,17.5,12.0
9351,1613401200.0,11.64,16.0
9352,1613379600.0,26.41,10.0
9353,1613372400.0,2.25,8.0
9354,1613480400.0,106.25,14.0
9355,1613473200.0,58.25,12.0
9356,1613487600.0,6.66,16.0
9357,1613466000.0,0.85,10.0
9358,1613458800.0,0.59,8.0
9359,1613566800.0,58.95,14.0
9360,1613559600.0,19.15,12.0
9361,1613574000.0,12.26,16.0
9362,1613552400.0,12.69,10.0
9363,1613545200.0,0.21,8.0
9364,1613653200.0,75.18,14.0
9365,1613646000.0,12.79,12.0
9366,1613660400.0,0.73,16.0
9367,1613638800.0,0.07,10.0
9368,1613631600.0,0.05,8.0
9369,1613739600.0,15.59,14.0
9370,1613732400.0,32.11,12.0
9371,1613746800.0,74.55,16.0
9372,1613725200.0,5.7,10.0
9373,1613718000.0,1.42,8.0
9374,1613826000.0,92.98,14.0
9375,1613818800.0,56.35,12.0
9376,1613833200.0,3.79,16.0
9377,1613811600.0,0.36,10.0
9378,1613804400.0,0.29,8.0
9379,1613912400.0,85.83,14.0
9380,1613905200.0,3.61,12.0
9381,1613919600.0,0.08,16.0
9382,1613898000.0,0.04,10.0
9383,1613890800.0,0.05,8.0
9384,1613998800.0,30.47,14.0
9385,1613991600.0,18.81,12.0
9386,1614006000.0,24.35,16.0
9387,1613984400.0,3.41,10.0
9388,1613977200.0,0.52,8.0
9389,1614085200.0,41.72,14.0
9390,1614078000.0,32.22,12.0
9391,1614092400.0,24.79,16.0
9392,1614070800.0,9.31,10.0
9393,1614063600.0,20.11,8.0
9394,1614171600.0,113.19,14.0
9395,1614164400.0,20.79,12.0
9396,1614178800.0,2.46,16.0
9397,1614157200.0,15.78,10.0
9398,1614150000.0,3.11,8.0
9399,1614258000.0,148.03,14.0
9400,1614250800.0,2.38,12.0
9401,1614265200.0,4.18,16.0
9402,1614243600.0,1.9,10.0
9403,1614236400.0,3.86,8.0
9404,1614344400.0,11.4,14.0
9405,1614337200.0,64.29,12.0
9406,1614351600.0,3.95,16.0
9407,1614330000.0,28.27,10.0
9408,1614322800.0,5.79,8.0
9409,1614430800.0,11.47,14.0
9410,1614423600.0,5.39,12.0
9411,1614438000.0,8.26,16.0
9412,1614416400.0,29.9,10.0
9413,1614409200.0,23.41,8.0
9414,1614517200.0,65.42,14.0
9415,1614510000.0,3.86,12.0
9416,1614524400.0,0.37,16.0
9417,1614502800.0,0.5,10.0
9418,1614495600.0,0.55,8.0
9419,1614603600.0,48.63,14.0
9420,1614596400.0,3.93,12.0
9421,1614610800.0,6.95,16.0
9422,1614589200.0,2.23,10.0
9423,1614582000.0,7.3,8.0
9424,1614690000.0,97.13,14.0
9425,1614682800.0,58.73,12.0
9426,1614697200.0,0.21,16.0
9427,1614675600.0,8.58,10.0
9428,1614668400.0,0.16,8.0
9429,1614776400.0,71.16,14.0
9430,1614769200.0,2.07,12.0
9431,1614783600.0,0.37,16.0
9432,1614762000.0,0.22,10.0
9433,1614754800.0,0.04,8.0
9434,1614862800.0,36.24,14.0
9435,1614855600.0,46.17,12.0
9436,1614870000.0,0.28,16.0
9437,1614848400.0,0.33,10.0
9438,1614841200.0,0.33,8.0
9439,1614949200.0,0.25,14.0
9440,1614942000.0,52.5,12.0
9441,1614956400.0,66.46,16.0
9442,1614934800.0,0.48,10.0
9443,1614927600.0,0.05,8.0
9444,1615035600.0,39.18,14.0
9445,1615028400.0,29.98,12.0
9446,1615042800.0,1.98,16.0
9447,1615021200.0,0.54,10.0
9448,1615014000.0,1.17,8.0
9449,1615122000.0,153.48,14.0
9450,1615114800.0,4.91,12.0
9451,1615129200.0,0.55,16.0
9452,1615107600.0,15.5,10.0
9453,1615100400.0,2.16,8.0
9454,1615208400.0,57.15,14.0
9455,1615201200.0,14.99,12.0
9456,1615215600.0,12.8,16.0
9457,1615194000.0,2.56,10.0
9458,1615186800.0,16.12,8.0
9459,1615294800.0,44.63,14.0
9460,1615287600.0,83.78,12.0
9461,1615302000.0,22.87,16.0
9462,1615280400.0,4.71,10.0
9463,1615273200.0,0.88,8.0
9464,1615381200.0,154.49,14.0
9465,1615374000.0,13.55,12.0
9466,1615388400.0,5.76,16.0
9467,1615366800.0,0.54,10.0
9468,1615359600.0,0.0,8.0
9469,1615467600.0,33.85,14.0
9470,1615460400.0,22.13,12.0
9471,1615474800.0,34.35,16.0
9472,1615453200.0,4.68,10.0
9473,1615446000.0,19.26,8.0
