water req,month,Min Temp,Max Temp,Humidity,Wind,Sun,Rad,Rain,altitude,latitude,longitude,crop,soil,city
0.06,,26.08,33.08,84.03,144.02,4.18995,16.2003,375.05,9.05,22.77,,,,
,july,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
187.57,,27.08,39.08,46.09,312.08,7.03,20.64,51.07,431.06,26.97,,,,
,June,,,,,,,,,,wheat,red sandy,jaipur,
201.79,,27.08,33.07,69.08,240.07,10.1,25.09,10.08,14.01,19.14,,,,
,May,,,,,,,,,,72.82,potato,red loamy,mumbai
187.57,,27.01,39.06,46.03,312.0,7.06,20.64,51.07,431.1,26.96,,,,
,June,,,,,,,,,,wheat,red sandy,jaipur,
5.94,,27.03,34.04,80.04,168.03,4.57,16.7,301.05,9.03,22.74,,,,
,June,,,,,,,,,,88.36,potato,red loamy,kolkata
47.71,,22.05,34.08,63.09,120.05,8.4,20.56,28.01,9.06,22.74,,,,
,March,,,,,,,,,,88.36,potato,red loamy,kolkata
140.7,,25.05,35.61,54.1,354.08,5.89995,18.38,71.66,281.07,15.8701,,,,
,June,,,,,,,,,,wheat,red sandy,kurnool,
0.02,,27.02,35.08,73.04,168.02,5.03,17.53,170.09,216.04,28.7,,,,
,July,,,,,,,,,,77.01,potato,red loamy,delhi
23.7798,,15.09,29.02,57.09,168.08,11.04,22.9198,20.04,216.1,28.72,,,,
,March,,,,,,,,,,wheat,red sandy,delhi,
224.26,,27.02,39.02,46.05,312.09,7.01,20.6,51.06,431.02,27.0,,,,
,june,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
46.86,,16.08,32.06,35.04,192.01,8.07,19.22,5.08,431.08,27.0,,,,
,March,,,,,,,,,,wheat,red sandy,jaipur,
0.08,,25.06,30.04,83.03,288.06,3.06,14.16,520.04,14.07,19.17,,,,
,august,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
0.02,,26.02,33.1,84.09,144.07,4.13,16.2003,375.06,9.08,22.7798,,,,
,July,,,,,,,,,,88.36,potato,red loamy,kolkata
0.03,,25.07,31.0,81.03,168.09,5.01,16.36,320.07,14.05,19.15,,,,
,september,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
167.52,,25.07,35.65,54.06,354.07,5.85,18.34,71.679,281.04,15.84,,,,
,June,,,,,,,,,,78.06,potato,red loamy,kurnool
0.1,,26.05,33.08,84.02,144.08,4.18995,16.19,375.02,9.0,22.74,,,,
,July,,,,,,,,,,wheat,red sandy,kolkata,
135.41,,23.86,32.59,64.02,363.07,4.48,16.24,96.05,281.08,15.82,,,,
,july,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
0.0,,26.02,33.04,84.01,144.02,4.13,15.7299,339.08,9.05,22.7798,,,,
,august,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
16.47,,23.8,32.51,64.07,363.01,4.42,16.21,96.04,281.04,15.89,,,,
,July,,,,,,,,,,78.06,potato,red loamy,kurnool
216.49,,27.05,39.03,46.07,312.05,7.08,20.6103,51.04,431.0,26.99,,,,
,June,,,,,,,,,,75.78,potato,red loamy,jaipur
116.14,,25.09,36.0,70.09,192.05,9.28,23.37,51.04,9.03,22.79,,,,
,April,,,,,,,,,,88.36,potato,red loamy,kolkata
425.54,,27.24,40.09,37.01,225.02,8.38,22.2,44.4,281.05,15.89,,,,
,may,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
143.21,,26.05,36.05,70.07,264.05,9.76,24.5,10.03,7.09,13.11,,,,
,April,,,,,,,,,,wheat,red sandy,chennai,
167.52,,25.06,35.68,54.09,354.03,5.85,18.34,71.669,281.05,15.83,,,,
,June,,,,,,,,,,78.06,potato,red loamy,kurnool
90.36,,25.01,35.03,70.03,264.01,6.28,18.9198,154.08,7.02,13.11,,,,
,august,,,,,,,,,,80.27,rice,BLACK CLAY,chennai
185.7399998,,26.05,39.3396,34.04,138.01,9.28,23.69,10.02,281.04,15.81,,,,
,April,,,,,,,,,,78.06,potato,red loamy,kurnool
479.5,,26.08,41.06,27.02,288.08,9.01,23.5,18.02,431.08,26.96,,,,
,may,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
221.12,,26.01,39.09,42.07,192.06,8.01,21.9398,30.07,216.05,28.74,,,,
,May,,,,,,,,,,77.01,potato,red loamy,delhi
216.43,,27.03,39.05,46.05,312.02,7.06,20.6303,51.1,431.05,27.0,,,,
,June,,,,,,,,,,75.78,potato,red loamy,jaipur
187.55,,27.05,39.02,46.09,312.04,7.03,20.68,51.03,431.05,26.93,,,,
,June,,,,,,,,,,wheat,red sandy,jaipur,
0.02,,23.88,32.54,64.04,363.01,4.42,16.23,96.01,281.04,15.84,,,,
,July,,,,,,,,,,wheat,red sandy,kurnool,
14.94,,26.04,36.02,64.02,288.05,6.1,18.4597,111.07,7.08,13.1,,,,
,July,,,,,,,,,,80.27,potato,red loamy,chennai
325.640004,,26.04,41.09,27.0,288.01,9.0,23.41,18.02,431.04,26.95,,,,
,May,,,,,,,,,,75.78,potato,red loamy,jaipur
0.120001,,25.02,34.08,73.02,264.04,5.05,17.52,213.06,431.05,26.94,,,,
,July,,,,,,,,,,75.78,potato,red loamy,jaipur
216.5,,27.03,39.04,46.04,312.09,7.05,20.66,51.1,431.01,26.99,,,,
,June,,,,,,,,,,75.78,potato,red loamy,jaipur
0.1,,26.01,33.04,84.03,144.03,4.1099,15.75,339.06,9.08,22.7798,,,,
,august,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
246.44,,27.24,40.05,37.08,225.09,8.33,22.25,44.49,281.06,15.82,,,,
,May,,,,,,,,,,78.06,potato,red loamy,kurnool
200.12,,27.07,33.05,69.08,240.08,10.02,25.05,10.06,14.02,19.16,,,,
,May,,,,,,,,,,wheat,red sandy,mumbai,
84.0,,16.05,32.05,35.09,192.07,8.02,19.2598,5.07,431.07,26.97,,,,
,March,,,,,,,,,,75.78,potato,red loamy,jaipur
84.47,,25.0,36.06,70.06,192.06,9.2199,23.37,51.05,9.01,22.73,,,,
,April,,,,,,,,,,wheat,red sandy,kolkata,
31.89,,25.05,34.02,72.01,120.09,6.1,16.7798,110.02,216.07,28.7798,,,,
,september,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
96.6,,26.04,36.03,73.1,192.09,8.4,22.62,126.08,9.06,22.7598,,,,
,May,,,,,,,,,,wheat,red sandy,kolkata,
0.05,,27.09,35.08,73.08,168.02,5.09,17.58,170.04,216.05,28.7598,,,,
,July,,,,,,,,,,77.01,potato,red loamy,delhi
246.41,,27.2598,40.04,37.05,225.05,8.33,22.27,44.42,281.0,15.8701,,,,
,May,,,,,,,,,,78.06,potato,red loamy,kurnool
0.07,,25.02,30.03,83.04,336.05,2.07,12.8701,640.06,14.1,19.12,,,,
,July,,,,,,,,,,wheat,red sandy,mumbai,
281.06,,26.07,36.0,73.03,192.05,8.48,22.6303,126.04,9.01,22.75,,,,
,may,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
0.09,,25.01,30.01,83.04,336.08,2.07,12.8601,640.05,14.05,19.0802,,,,
,July,,,,,,,,,,72.82,potato,red loamy,mumbai
46.89,,16.04,32.1,35.02,192.09,8.09,19.2798,5.03,431.08,26.95,,,,
,March,,,,,,,,,,wheat,red sandy,jaipur,
236.66,,27.06,39.0,63.01,312.01,9.08,23.3,32.08,7.09,13.13,,,,
,May,,,,,,,,,,wheat,red sandy,chennai,
479.5,,26.02,41.09,27.07,288.09,9.05,23.47,18.04,431.05,26.95,,,,
,may,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
5.9301,,27.02,34.08,80.07,168.04,4.53,16.77,301.08,9.04,22.77,,,,
,June,,,,,,,,,,88.36,potato,red loamy,kolkata
143.19,,26.08,36.1,70.05,264.05,9.7999,24.57,10.06,7.02,13.11,,,,
,April,,,,,,,,,,wheat,red sandy,chennai,
90.38,,25.08,35.07,70.01,264.07,6.2,19.0,154.06,7.01,13.09,,,,
,august,,,,,,,,,,80.27,rice,BLACK CLAY,chennai
141.59,,27.01,38.02,61.04,312.03,6.84,19.6502,56.03,7.05,13.12,,,,
,June,,,,,,,,,,wheat,red sandy,chennai,
221.109,,26.02,39.02,42.05,192.07,8.03,21.95,30.07,216.03,28.79,,,,
,May,,,,,,,,,,77.01,potato,red loamy,delhi
181.31,,22.06,37.06,26.02,240.08,9.06,22.68,4.06,431.01,26.99,,,,
,April,,,,,,,,,,wheat,red sandy,jaipur,
142.08,,28.01,39.09,54.05,216.09,7.05,20.67,80.04,216.01,28.7,,,,
,June,,,,,,,,,,77.01,potato,red loamy,delhi
47.8095,,25.01,34.05,73.05,264.06,5.07,17.51,213.01,431.01,26.98,,,,
,july,,,,,,,,,,75.78,rice ,BLACK CLAY,jaipur
135.5,,23.84,32.5,64.05,363.02,4.45,16.2,96.1,281.04,15.8701,,,,
,july,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
167.53,,25.1,35.67,54.05,354.03,5.89995,18.35,71.669,281.04,15.82,,,,
,June,,,,,,,,,,78.06,potato,red loamy,kurnool
146.1,,24.1,33.01,28.08,192.09,10.06,24.77,10.02,14.01,19.12,,,,
,April,,,,,,,,,,wheat,red sandy,mumbai,
247.52,,27.21,40.05,37.09,225.04,8.31,22.27,44.09,281.05,15.81,,,,
,May,,,,,,,,,,wheat,red sandy,kurnool,
416.57,,27.03,39.03,63.0,312.01,9.06,23.25,32.05,7.1,13.13,,,,
,may,,,,,,,,,,80.27,rice,BLACK CLAY,chennai
65.64,,25.03,35.04,72.08,240.02,6.64995,19.2798,121.02,7.04,13.1,,,,
,september,,,,,,,,,,80.27,rice,BLACK CLAY,chennai
220.880002,,26.0,39.09,42.05,192.08,8.04,21.91,30.1,216.03,28.75,,,,
,May,,,,,,,,,,wheat,red sandy,delhi,
0.02,,26.01,33.01,84.07,144.05,4.13,16.14,375.03,9.04,22.75,,,,
,July,,,,,,,,,,wheat,red sandy,kolkata,
83.97,,16.09,32.06,35.02,192.06,8.06,19.27,5.04,431.09,26.98,,,,
,March,,,,,,,,,,75.78,potato,red loamy,jaipur
425.57,,27.25,40.05,37.05,225.04,8.3601,22.27,44.43,281.02,15.83,,,,
,may,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
0.0,,27.05,35.07,73.02,168.03,5.0,17.52,170.09,216.1,28.75,,,,
,July,,,,,,,,,,wheat,red sandy,delhi,
236.66,,27.03,39.01,63.01,312.08,9.08,23.2598,32.09,7.03,13.09,,,,
,May,,,,,,,,,,wheat,red sandy,chennai,
0.07,,26.01,33.03,84.04,144.06,4.1,16.17,375.02,9.05,22.7798,,,,
,July,,,,,,,,,,wheat,red sandy,kolkata,
406.12,,27.03,33.06,69.09,240.1,10.08,25.08,10.02,14.03,19.09,,,,
,may,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
10.6299,,26.04,32.08,77.01,288.05,5.06,17.3302,560.02,14.1,19.1,,,,
,June,,,,,,,,,,wheat,red sandy,mumbai,
0.09,,26.02,33.05,84.1,144.01,4.18995,15.79,339.03,9.0,22.77,,,,
,august,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
58.18,,23.37,32.0,65.09,207.0,5.57,17.3102,116.03,281.07,15.81,,,,
,september,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
224.2399998,,27.03,39.06,46.02,312.0,7.07,20.69,51.07,431.07,26.97,,,,
,june,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
181.380002,,22.02,37.01,26.09,240.05,9.02,22.6502,4.09,431.05,26.91,,,,
,April,,,,,,,,,,wheat,red sandy,jaipur,
0.01,,25.08,31.06,81.08,168.08,5.04,16.35,320.05,14.03,19.15,,,,
,september,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
46.82,,16.04,32.07,35.07,192.08,8.03,19.2,5.09,431.06,26.92,,,,
,March,,,,,,,,,,wheat,red sandy,jaipur,
141.5,,27.06,38.09,61.03,312.06,6.8599,19.6502,56.09,7.05,13.16,,,,
,June,,,,,,,,,,wheat,red sandy,chennai,
0.05,,27.1,35.05,73.05,168.01,5.04,17.57,170.03,216.04,28.7798,,,,
,July,,,,,,,,,,77.01,potato,red loamy,delhi
31.87,,25.09,34.08,72.06,120.0,6.07,16.71,110.08,216.06,28.73,,,,
,september,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
224.2399998,,27.06,39.02,46.03,312.06,7.0,20.67,51.01,431.08,26.92,,,,
,june,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
47.78,,27.08,35.07,73.02,168.03,5.01,17.57,170.02,216.02,28.77,,,,
,july,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
10.65,,26.08,32.04,77.04,288.03,5.0,17.34,560.05,14.02,19.11,,,,
,June,,,,,,,,,,wheat,red sandy,mumbai,
46.8095,,16.05,32.03,35.05,192.03,8.01,19.2598,5.06,431.03,26.91,,,,
,March,,,,,,,,,,wheat,red sandy,jaipur,
108.97,,21.08,36.06,41.03,168.03,10.02,23.85,40.06,216.04,28.71,,,,
,April,,,,,,,,,,wheat,red sandy,delhi,
47.87,,25.02,34.01,73.1,264.0,5.02,17.53,213.01,431.09,27.0,,,,
,july,,,,,,,,,,75.78,rice ,BLACK CLAY,jaipur
117.95,,28.09,39.07,54.09,216.07,7.03,20.6502,80.08,216.09,28.7798,,,,
,June,,,,,,,,,,wheat,red sandy,delhi,
184.26,,24.04,33.04,28.07,192.02,10.07,24.77,10.03,14.06,19.0802,,,,
,April,,,,,,,,,,72.82,potato,red loamy,mumbai
0.05,,27.08,35.0,73.04,168.06,5.07,17.57,170.06,216.06,28.7798,,,,
,July,,,,,,,,,,77.01,potato,red loamy,delhi
83.93,,16.03,32.08,35.1,192.09,8.03,19.25,5.05,431.03,26.94,,,,
,March,,,,,,,,,,75.78,potato,red loamy,jaipur
90.369,,25.0,35.05,70.03,264.03,6.21,18.9,154.06,7.0,13.18,,,,
,august,,,,,,,,,,80.27,rice,BLACK CLAY,chennai
10.8601,,26.04,34.04,77.03,144.01,4.01,15.31,200.05,216.02,28.71,,,,
,august,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
90.38,,25.05,35.03,70.1,264.03,6.23,18.9797,154.02,7.04,13.11,,,,
,august,,,,,,,,,,80.27,rice,BLACK CLAY,chennai
58.18,,23.39,31.9797,65.04,207.1,5.5,17.35,116.06,281.04,15.8,,,,
,september,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
0.02,,26.08,33.09,84.09,144.04,4.1599,16.16,375.03,9.04,22.74,,,,
,july,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
11.3601,,26.08,32.02,77.09,288.01,5.07,17.3,560.0,14.01,19.16,,,,
,June,,,,,,,,,,72.82,potato,red loamy,mumbai
143.170002,,26.02,36.02,70.07,264.06,9.79,24.55,10.0,7.04,13.15,,,,
,April,,,,,,,,,,wheat,red sandy,chennai,
176.55,,27.02,38.0,61.1,312.0,6.87,19.6303,56.01,7.05,13.13,,,,
,june,,,,,,,,,,80.27,rice ,BLACK CLAY,chennai
142.05,,28.04,39.02,54.03,216.04,7.05,20.68,80.03,216.0,28.8,,,,
,June,,,,,,,,,,77.01,potato,red loamy,delhi
416.57,,27.08,39.05,63.06,312.05,9.03,23.24,32.09,7.09,13.14,,,,
,may,,,,,,,,,,80.27,rice,BLACK CLAY,chennai
181.31,,22.06,37.07,26.08,240.05,9.01,22.69,4.09,431.05,27.0,,,,
,April,,,,,,,,,,wheat,red sandy,jaipur,
5.4,,27.02,34.01,80.09,168.0,4.52,16.7598,301.07,9.03,22.7798,,,,
,June,,,,,,,,,,wheat,red sandy,kolkata,
117.92,,28.1,39.02,54.04,216.08,7.09,20.6502,80.02,216.01,28.74,,,,
,June,,,,,,,,,,wheat,red sandy,delhi,
46.9,,16.06,32.1,35.07,192.03,8.05,19.2598,5.05,431.01,26.93,,,,
,March,,,,,,,,,,wheat,red sandy,jaipur,
23.77,,15.08,29.07,57.01,168.09,11.03,22.93,20.02,216.01,28.75,,,,
,March,,,,,,,,,,wheat,red sandy,delhi,
17.9198,,24.09,33.08,81.08,240.1,5.07,16.9198,227.03,431.1,26.92,,,,
,august,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
201.72,,27.05,33.09,69.09,240.04,10.01,25.05,10.02,14.0,19.15,,,,
,May,,,,,,,,,,72.82,potato,red loamy,mumbai
51.1905,,24.07,34.01,70.04,216.01,9.57,23.52,2.01,7.07,13.1,,,,
,March,,,,,,,,,,wheat,red sandy,chennai,
149.54,,26.09,39.3795,34.01,138.03,9.27,23.6103,10.09,281.07,15.89,,,,
,April,,,,,,,,,,wheat,red sandy,kurnool,
246.41,,27.21,40.03,37.01,225.04,8.33,22.2598,44.41,281.1,15.88,,,,
,May,,,,,,,,,,78.06,potato,red loamy,kurnool
135.43,,23.84,32.5,64.02,363.06,4.4301,16.25,96.02,281.0,15.8601,,,,
,july,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
16.4797,,23.86,32.6,64.05,363.02,4.5,16.23,96.05,281.01,15.9,,,,
,July,,,,,,,,,,78.06,potato,red loamy,kurnool
146.19,,24.01,33.04,28.02,192.07,10.01,24.72,10.04,14.03,19.13,,,,
,April,,,,,,,,,,wheat,red sandy,mumbai,
221.76,,22.1,37.09,26.1,240.04,9.08,22.62,4.01,431.05,26.95,,,,
,April,,,,,,,,,,75.78,potato,red loamy,jaipur
178.18,,26.06,36.04,70.01,264.02,9.7099,24.6,10.07,7.04,13.08,,,,
,April,,,,,,,,,,80.27,potato,red loamy,chennai
411.403,,26.02,39.06,42.05,192.06,8.05,21.91,30.01,216.01,28.7598,,,,
,may,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
142.02,,28.04,39.06,54.01,216.04,7.06,20.69,80.07,216.07,28.72,,,,
,June,,,,,,,,,,77.01,potato,red loamy,delhi
235.14,,27.09,39.09,63.01,312.06,9.03,23.22,32.01,7.08,13.17,,,,
,May,,,,,,,,,,80.27,potato,red loamy,chennai
155.7699998,,28.1,39.04,54.07,216.03,7.0,20.66,80.02,216.03,28.72,,,,
,june,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
0.06,,26.06,36.01,64.0,288.08,6.08,18.43,111.0,7.04,13.15,,,,
,July,,,,,,,,,,wheat,red sandy,chennai,
53.6905,,22.54,37.58,30.09,121.05,9.7099,23.51,1.81,281.04,15.8701,,,,
,March,,,,,,,,,,wheat,red sandy,kurnool,
140.75,,25.08,35.61,54.01,354.01,5.8199,18.36,71.63,281.02,15.84,,,,
,June,,,,,,,,,,wheat,red sandy,kurnool,
185.7,,26.04,39.3095,34.02,138.07,9.2199,23.6303,10.03,281.01,15.8,,,,
,April,,,,,,,,,,78.06,potato,red loamy,kurnool
58.1205,,23.32,31.97,65.01,207.04,5.53,17.39,116.09,281.1,15.82,,,,
,september,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
97.89,,26.09,36.07,73.09,192.08,8.49,22.6,126.01,9.08,22.79,,,,
,May,,,,,,,,,,88.36,potato,red loamy,kolkata
140.79,,25.06,35.64,54.04,354.06,5.81,18.34,71.69,281.0,15.88,,,,
,June,,,,,,,,,,wheat,red sandy,kurnool,
47.7906,,27.07,35.08,73.03,168.05,5.03,17.53,170.0,216.09,28.73,,,,
,july,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
47.78,,27.02,35.03,73.09,168.06,5.09,17.55,170.03,216.04,28.71,,,,
,july,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
93.07,,22.58,37.56,30.07,121.01,9.77,23.51,1.87,281.09,15.8601,,,,
,March,,,,,,,,,,78.06,potato,red loamy,kurnool
16.49,,23.82,32.56,64.02,363.0,4.48,16.29,96.09,281.05,15.82,,,,
,July,,,,,,,,,,78.06,potato,red loamy,kurnool
0.0,,26.08,33.05,84.0,144.08,4.1,16.19,375.08,9.04,22.74,,,,
,July,,,,,,,,,,wheat,red sandy,kolkata,
216.49,,27.05,39.01,46.07,312.01,7.07,20.69,51.02,431.06,26.93,,,,
,June,,,,,,,,,,75.78,potato,red loamy,jaipur
5.48,,27.05,34.09,80.08,168.07,4.56,16.79,301.04,9.02,22.74,,,,
,June,,,,,,,,,,wheat,red sandy,kolkata,
281.01,,26.08,36.09,73.08,192.07,8.49,22.6303,126.04,9.02,22.79,,,,
,may,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
23.73,,15.05,29.05,57.02,168.01,11.07,22.97,20.01,216.02,28.71,,,,
,March,,,,,,,,,,wheat,red sandy,delhi,
140.7699998,,25.05,35.64,54.01,354.08,5.81,18.32,71.619,281.01,15.8701,,,,
,June,,,,,,,,,,wheat,red sandy,kurnool,
0.09,,26.07,33.04,84.01,144.04,4.17,16.14,375.06,9.01,22.7798,,,,
,July,,,,,,,,,,wheat,red sandy,kolkata,
5.9,,27.05,34.02,80.06,168.03,4.53,16.71,301.06,9.03,22.7798,,,,
,June,,,,,,,,,,88.36,potato,red loamy,kolkata
146.109,,24.1,33.07,28.08,192.02,10.1,24.79,10.02,14.02,19.11,,,,
,April,,,,,,,,,,wheat,red sandy,mumbai,
221.7699998,,22.04,37.01,26.04,240.08,9.03,22.6303,4.02,431.05,26.93,,,,
,April,,,,,,,,,,75.78,potato,red loamy,jaipur
5.1199,,27.05,34.06,80.09,168.08,4.57,16.72,301.01,9.02,22.71,,,,
,june,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
155.7399998,,28.1,39.04,54.02,216.05,7.08,20.6103,80.03,216.01,28.72,,,,
,june,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
184.2399998,,24.06,33.0,28.07,192.09,10.07,24.72,10.04,14.06,19.13,,,,
,April,,,,,,,,,,72.82,potato,red loamy,mumbai
47.8004,,27.01,35.05,73.0,168.01,5.04,17.55,170.05,216.01,28.7798,,,,
,july,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
53.65,,22.51,37.55,30.06,121.01,9.7099,23.6,1.82,281.04,15.84,,,,
,March,,,,,,,,,,wheat,red sandy,kurnool,
97.899,,26.06,36.08,73.0,192.05,8.47,22.67,126.02,9.02,22.72,,,,
,May,,,,,,,,,,88.36,potato,red loamy,kolkata
141.53,,27.08,38.02,61.1,312.05,6.8199,19.6502,56.06,7.03,13.15,,,,
,June,,,,,,,,,,wheat,red sandy,chennai,
116.179,,25.07,36.06,70.05,192.06,9.2199,23.3102,51.04,9.07,22.8,,,,
,April,,,,,,,,,,88.36,potato,red loamy,kolkata
46.9,,16.03,32.0,35.01,192.06,8.07,19.2,5.07,431.09,27.0,,,,
,March,,,,,,,,,,wheat,red sandy,jaipur,
187.57,,27.01,39.01,46.09,312.02,7.0,20.69,51.06,431.03,26.98,,,,
,June,,,,,,,,,,wheat,red sandy,jaipur,
185.7699998,,26.08,39.3795,34.02,138.03,9.2199,23.68,10.08,281.03,15.84,,,,
,April,,,,,,,,,,78.06,potato,red loamy,kurnool
155.73,,28.03,39.09,54.04,216.04,7.0,20.62,80.01,216.02,28.73,,,,
,june,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
220.9,,26.09,39.03,42.01,192.04,8.0,21.99,30.03,216.04,28.79,,,,
,May,,,,,,,,,,wheat,red sandy,delhi,
187.54,,27.04,39.03,46.03,312.04,7.08,20.67,51.03,431.02,26.92,,,,
,June,,,,,,,,,,wheat,red sandy,jaipur,
31.87,,25.01,34.09,72.03,120.07,6.08,16.79,110.06,216.09,28.72,,,,
,september,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
146.13,,24.06,33.05,28.05,192.08,10.01,24.75,10.04,14.07,19.0802,,,,
,April,,,,,,,,,,wheat,red sandy,mumbai,
0.04,,27.09,35.0,73.01,168.03,5.08,17.59,170.06,216.05,28.73,,,,
,July,,,,,,,,,,wheat,red sandy,delhi,
135.5,,23.85,32.59,64.04,363.05,4.4,16.21,96.07,281.0,15.83,,,,
,july,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
16.7798,,22.02,34.05,63.06,120.01,8.41,20.57,28.02,9.1,22.71,,,,
,March,,,,,,,,,,wheat,red sandy,kolkata,
10.99,,26.01,32.0,77.08,288.02,5.05,17.32,560.03,14.01,19.16,,,,
,june,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
247.58,,27.2598,40.08,37.07,225.02,8.39,22.21,44.06,281.03,15.82,,,,
,May,,,,,,,,,,wheat,red sandy,kurnool,
84.48,,25.05,36.01,70.02,192.01,9.2398,23.35,51.0,9.02,22.71,,,,
,April,,,,,,,,,,wheat,red sandy,kolkata,
93.0,,22.52,37.58,30.02,121.04,9.7999,23.53,1.86,281.04,15.88,,,,
,March,,,,,,,,,,78.06,potato,red loamy,kurnool
90.33,,25.04,35.04,70.07,264.05,6.21,18.91,154.08,7.04,13.12,,,,
,august,,,,,,,,,,80.27,rice,BLACK CLAY,chennai
140.7099998,,25.08,35.65,54.08,354.04,5.85,18.3102,71.69,281.01,15.81,,,,
,June,,,,,,,,,,wheat,red sandy,kurnool,
23.7798,,15.06,29.01,57.09,168.05,11.0,22.93,20.05,216.04,28.8,,,,
,March,,,,,,,,,,wheat,red sandy,delhi,
141.56,,27.02,38.0,61.06,312.07,6.8199,19.69,56.05,7.09,13.16,,,,
,June,,,,,,,,,,wheat,red sandy,chennai,
0.0,,26.05,36.09,64.1,288.09,6.1,18.43,111.03,7.03,13.14,,,,
,July,,,,,,,,,,wheat,red sandy,chennai,
178.17,,26.03,36.09,70.05,264.09,9.7299,24.57,10.1,7.09,13.15,,,,
,April,,,,,,,,,,80.27,potato,red loamy,chennai
0.120001,,25.07,34.02,73.07,264.03,5.08,17.57,213.02,431.02,26.95,,,,
,July,,,,,,,,,,75.78,potato,red loamy,jaipur
5.9,,27.05,34.02,80.08,168.01,4.51,16.72,301.02,9.09,22.71,,,,
,June,,,,,,,,,,88.36,potato,red loamy,kolkata
155.76,,28.06,39.07,54.05,216.08,7.05,20.68,80.04,216.0,28.75,,,,
,june,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
93.0,,22.56,37.54,30.1,121.09,9.7299,23.59,1.84,281.03,15.82,,,,
,March,,,,,,,,,,78.06,potato,red loamy,kurnool
51.13,,24.04,34.02,70.04,216.02,9.51,23.59,2.07,7.05,13.1,,,,
,March,,,,,,,,,,wheat,red sandy,chennai,
117.960001,,28.1,39.08,54.07,216.07,7.03,20.6502,80.01,216.08,28.73,,,,
,June,,,,,,,,,,wheat,red sandy,delhi,
96.669,,26.06,36.03,73.02,192.09,8.5,22.7003,126.05,9.01,22.79,,,,
,May,,,,,,,,,,wheat,red sandy,kolkata,
135.480002,,23.86,32.51,64.03,363.0,4.4301,16.22,96.08,281.07,15.84,,,,
,july,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
178.17,,26.08,36.02,70.06,264.02,9.79,24.53,10.07,7.08,13.15,,,,
,April,,,,,,,,,,80.27,potato,red loamy,chennai
10.96,,26.06,32.05,77.02,288.01,5.04,17.34,560.04,14.01,19.1,,,,
,june,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
31.86,,25.08,34.07,72.09,120.07,6.02,16.79,110.06,216.1,28.73,,,,
,september,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
5.4301,,27.01,34.1,80.03,168.01,4.5,16.8,301.04,9.05,22.77,,,,
,June,,,,,,,,,,wheat,red sandy,kolkata,
135.47,,23.8302,32.52,64.06,363.09,4.49,16.2598,96.07,281.08,15.8701,,,,
,july,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
325.67,,26.0,41.02,27.03,288.02,9.03,23.43,18.03,431.07,26.92,,,,
,May,,,,,,,,,,75.78,potato,red loamy,jaipur
5.45,,27.09,34.04,80.02,168.08,4.56,16.7798,301.06,9.02,22.79,,,,
,June,,,,,,,,,,wheat,red sandy,kolkata,
